id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd34924	roseoflavin adenine dinucleotide	roseoflavin adenine dinucleotide	C28H34N10O15P2	811.574	Primary Database	MHLHGXADKUHZGN-MZWSMYJRSA-K	-2	0	0	null	0	-494.32	5.5	1:35:6.01;1:43:12.60;1:47:3.25;1:49:1.86	1:30:4.95;1:31:-7.46;1:32:-2.03;1:36:4.03;1:43:-3.85	null	null	Name: roseoflavin adenine dinucleotide|MetaCyc: CPD-19840	Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1N(C)C	GC
cpd34925	brassicicolin A	brassicicolin A	C32H48N2O14	684.736	Primary Database	HNNIVTHBHPWRRF-YOFCDJDLSA-N	0	0	0	null	0	-488.1	10.39	1:21:9.72;1:22:10.32;1:37:12.19;1:38:12.79	1:35:-6.52;1:36:-7.33;1:37:-3.90;1:38:-3.90;1:39:-6.96;1:40:-7.76	null	null	Name: brassicicolin A|MetaCyc: CPD-16853	CC(=O)O[C@H]([C@@H](COC(=O)[C@H](O)C(C)C)OC(=O)C(C#N)C(C)C)[C@H](OC(C)=O)[C@@H](COC(=O)[C@H](O)C(C)C)OC(=O)C(C#N)C(C)C	GC
cpd34926	a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide	a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide	C89H141N6O26P2R	10000000.0	Primary Database		-4	0	0	null	0	10000000.0	10000000.0	1:92:11.86;1:95:13.17;1:106:1.50;1:108:4.01;1:109:3.47;1:112:2.96;1:114:2.08	1:90:9.52	null	null	Name: a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide|MetaCyc: CPD-17968	*O[C@@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-])[C@H](NC(C)=O)[C@H]1O	GC
cpd34927	(10E,12E)-tetradec-10,12-dienoyl-CoA	(10E,12E)-tetradec-10,12-dienoyl-CoA	C35H54N7O17P3S	969.83	Primary Database	NJQXLXFLYUSGAZ-NEWXNNIYSA-J	-4	0	0	null	0	-190.31	2.55	1:45:12.61;1:48:0.92;1:50:5.94;1:51:0.83;1:53:3.27	1:39:4.89;1:40:-7.46;1:41:-1.06;1:45:-3.87	null	null	Name: (10E,12E)-tetradec-10,12-dienoyl-CoA; (E,E)-tetradec-10,12-dienoyl-CoA|MetaCyc: CPD-17803	C/C=C/C=C/CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd34928	12-epi-hapalindole H	12-epi-hapalindole H	C21H25N2	304.434	Primary Database	KKBSCOYPFFECKY-MYKSZAICSA-N	1	0	0	null	0	10000000.0	10000000.0	1:5:15.96;1:19:18.16;1:23:16.78		null	null	Name: 12-epi-hapalindole H|MetaCyc: CPD-20801	C#[N+][C@@H]1[C@H]2c3c[nH]c4cccc(c34)C(C)(C)[C@@H]2CC[C@@]1(C)C=C	GC
cpd34929	parthenolide	parthenolide	C15H20O3	248.321	Primary Database	KTEXNACQROZXEV-PVLRGYAZSA-N	0	0	0	null	0	10000000.0	10000000.0		1:16:-6.88;1:18:-4.24	null	null	Name: parthenolide|MetaCyc: CPD-16766	C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@H]21	GC|EQ
cpd34930	p-nitrothiophenyl-beta-D-glucopyranoside	p-nitrothiophenyl-beta-D-glucopyranoside	C12H15NO7S	317.313	Primary Database	IXFOBQXJWRLXMD-ZIQFBCGOSA-N	0	0	0	null	0	10000000.0	10000000.0	1:14:15.06;1:15:13.35;1:16:14.45;1:17:12.46	1:14:-2.98;1:15:-3.65;1:16:-3.66;1:17:-3.77;1:20:-4.29	null	null	Name: p-nitrothiophenyl-beta-D-glucopyranoside|MetaCyc: CPD-19579	O=[N+]([O-])c1ccc(S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	GC|EQ
cpd34931	(2R,3S)-2-dodecyl-3-hydroxyhexadecanoate	(2R,3S)-2-dodecyl-3-hydroxyhexadecanoate	C28H55O3	439.741	Primary Database	WDJJEPPWCMLXTO-SXOMAYOGSA-M	-1	0	0	null	0	-84.48	2.06	1:29:14.97;1:31:4.79	1:29:-2.93	null	null	Name: (2R,3S)-2-dodecyl-3-hydroxyhexadecanoate|MetaCyc: CPD-19850	CCCCCCCCCCCCC[C@H](O)[C@@H](CCCCCCCCCCCC)C(=O)[O-]	GC
cpd34932	4-Chloroindole-3-acetic_acid	4-Chloroindole-3-acetic_acid	C10H7ClNO2	208.624	Primary Database	WNCFBCKZRJDRKZ-UHFFFAOYSA-M	-1	0	0	null	0	35.1	1.02	1:12:15.86;1:14:4.14		null	null	Name: 4-Chloroindole-3-acetic_acid; 4-chloroindole-3-acetate; 4-chloroindole-3-acetic acid; 4-chloroindoleacetate; 4-chloroindoleacetic acid|MetaCyc: CPD-14644	O=C([O-])Cc1c[nH]c2cccc(Cl)c12	GC|EQ|EQU
cpd34933	L-aculose	L-aculose	C6H8O3	128.127	Primary Database	PLYSJDAYJMFETG-NJGYIYPDSA-N	0	0	0	null	0	-7.99	0.9	1:8:12.04	1:7:-7.45;1:8:-4.09;1:9:-4.42	null	null	Name: L-aculose|MetaCyc: CPD-15812	C[C@@H]1O[C@H](O)C=CC1=O	GC|EQ|EQU
cpd34934	N-methyl-L-valyl-L-tryptophanol	N-methyl-L-valyl-L-tryptophanol	C17H26N3O2	303.403	Primary Database	OQYFURUBPANIIX-BBRMVZONSA-O	1	0	0	null	0	245.4	1.61	1:19:16.20;1:20:14.33;1:21:15.11	1:18:9.20;1:21:-2.76;1:22:-3.25	null	null	Name: N-methyl-L-valyl-L-tryptophanol|MetaCyc: CPD-18333	C[NH2+][C@H](C(=O)N[C@H](CO)Cc1c[nH]c2ccccc12)C(C)C	GC|EQ|EQU
cpd34935	(2S,3R,6S,9S)-(-)-protoillud-7-ene	(2S,3R,6S,9S)-(-)-protoillud-7-ene	C15H24	204.355	Primary Database	XVBFDFFOYTTYHD-OSFYFWSMSA-N	0	0	0	null	0	33.04	4.12			null	null	Name: (2S,3R,6S,9S)-(-)-protoillud-7-ene|MetaCyc: CPD-20080	CC1=C[C@@H]2CC(C)(C)C[C@@H]2[C@@]2(C)CC[C@@H]12	GC
cpd34936	L-leucine-p-nitroanilide	L-leucine-p-nitroanilide	C12H18N3O3	252.292	Primary Database	AXZJHDNQDSVIDR-NSHDSACASA-O	1	0	0	null	0	10000000.0	10000000.0	1:14:12.40	1:13:8.27;1:16:-5.69	null	null	Name: L-leucine-p-nitroanilide|MetaCyc: CPD-21239	CC(C)C[C@H]([NH3+])C(=O)Nc1ccc([N+](=O)[O-])cc1	GC
cpd34937	cyanidin 3-O-(beta-D-xylosyl-(1->2)-beta-D-galactoside)	cyanidin 3-O-(beta-D-xylosyl-(1->2)-beta-D-galactoside)	C26H28O15	580.498	Primary Database	ZPPQIOUITZSYAO-MNOAYJSQSA-N	0	0	0	null	0	10000000.0	10000000.0	1:28:7.46;1:29:8.14;1:30:6.39;1:31:11.51;1:33:13.75;1:34:14.35;1:35:12.84;1:36:12.23	1:28:-5.87;1:29:-6.39;1:30:-5.97;1:31:-6.34;1:33:-3.67;1:34:-3.65;1:35:-3.69;1:36:-3.95	null	null	Name: cyanidin 3-O-(beta-D-xylosyl-(1->2)-beta-D-galactoside)|MetaCyc: CPD-15012	[O-]c1cc(O)cc2[o+]c(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc12	GC|EQ
cpd34938	(2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione	(2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione	C9H10O4	182.176	Primary Database	OCYDARSQXVAYSD-XTULLQBASA-N	0	0	0	null	0	-41.54	1.94	1:10:8.51;1:13:12.09	1:10:-5.64;1:11:-6.56;1:12:-9.88;1:13:-4.32	null	null	Name: (2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione|MetaCyc: CPD-18147	CC1=CC(=O)[C@@](C)(O)C(=O)/C1=C\O	GC|EQ|EQU
cpd34939	tirandamycin B	tirandamycin B	C22H26NO8	433.457	Primary Database	LYJKREGDQDJIDC-OLLBESOUSA-M	-1	0	0	null	0	10000000.0	10000000.0	1:8:14.66;1:19:18.54;1:23:11.73;1:24:13.96;1:25:5.31	1:24:-3.19;1:25:-6.25;1:28:-1.69;1:29:-4.70;1:31:-4.06	null	null	Name: tirandamycin B|MetaCyc: CPD-18216	CC(/C=C/C([O-])=C1\C(=O)CNC1=O)=C\[C@@H](C)[C@H]1OC2(C)OC(C(=O)C3O[C@@]32CO)[C@@H]1C	GC|EQ
cpd34940	cochliobolin A	cochliobolin A	C25H36O4	400.557	Primary Database	MWYYLZRWWNBROW-HAHMYURFSA-N	0	0	0	null	0	-73.79	6.82	1:22:13.83;1:28:15.04	1:26:-5.07;1:27:-7.75;1:28:-2.99;1:29:-4.15	null	null	Name: cochliobolin A; ophiobolin A|MetaCyc: CPD-18465	CC(C)=CC1C[C@H](C)[C@]2(CC[C@]3(C)C[C@H]4[C@H](C(=O)C[C@@]4(C)O)/C(C=O)=C\C[C@@H]23)O1	GC
cpd34941	N6-benzoyladenine	N6-benzoyladenine	C12H9N5O	239.236	Primary Database	QQJXZVKXNSFHRI-UHFFFAOYSA-N	0	0	0	null	0	159.11	1.23	1:13:8.77;1:17:13.75	1:14:2.05;1:15:-7.34;1:16:-1.21	null	null	Name: N6-benzoyladenine|MetaCyc: CPD-16183	O=C(Nc1ncnc2nc[nH]c12)c1ccccc1	GC|EQ|EQU
cpd34942	(2R)-2-dodecyl-3-oxohexadecanoate	(2R)-2-dodecyl-3-oxohexadecanoate	C28H53O3	437.725	Primary Database	QOSOOUXPQYWYEF-AREMUKBSSA-M	-1	0	0	null	0	-76.46	2.05	1:26:15.87;1:31:4.62	1:29:-7.60	null	null	Name: (2R)-2-dodecyl-3-oxohexadecanoate; 2 myristoyl-myristate; 2-tetradecanoyl-tetradecanoate|MetaCyc: CPD-19849	CCCCCCCCCCCCCC(=O)[C@@H](CCCCCCCCCCCC)C(=O)[O-]	GC
cpd34943	imG2	imG2	C14H17N5O5	335.319	Primary Database	BINGDNLMMYSZFR-RJNFYWFKSA-N	0	0	0	null	0	-51.99	3.65	1:17:11.01;1:20:14.78;1:21:13.89;1:22:12.47	1:15:1.48;1:16:-0.25;1:17:-8.14;1:20:-2.98;1:21:-3.67;1:22:-3.85;1:23:-6.64;1:24:-4.69	null	null	Name: imG2; isowyosine|MetaCyc: CPD-15388	Cc1nc2[nH]c3c(ncn3C3O[C@H](CO)[C@@H](O)[C@H]3O)c(=O)n2c1C	GC
cpd34944	2,6-dichloro-3-(glutathion-S-yl)-hydroquinone	2,6-dichloro-3-(glutathion-S-yl)-hydroquinone	C16H18Cl2N3O8S	483.299	Primary Database	MGSQNPUEAQIQMC-YUMQZZPRSA-M	-1	0	0	null	0	-269.52	2.4	1:20:14.13;1:21:11.91;1:22:9.78;1:25:3.18;1:26:7.12;1:29:1.67	1:19:9.14;1:22:-6.44;1:26:-7.14	null	null	Name: 2,6-dichloro-3-(glutathion-S-yl)-hydroquinone|MetaCyc: CPD-19761	[NH3+][C@@H](CCC(=O)N[C@@H](CSc1c(O)cc(Cl)c(O)c1Cl)C(=O)NCC(=O)[O-])C(=O)[O-]	GC
cpd34945	sucrose-3-decanoyl-4-isovalerate	sucrose-3-decanoyl-4-isovalerate	C27H48O13	580.668	Primary Database	YCACPQDCMKYMTN-QUXAAEGESA-N	0	0	0	null	0	47.47	1.63	1:28:15.00;1:29:14.47;1:30:13.39;1:33:13.92;1:34:12.49;1:35:11.89	1:28:-2.98;1:29:-2.98;1:30:-3.46;1:33:-3.69;1:34:-3.97;1:35:-4.04;1:36:-4.11;1:39:-4.71	null	null	Name: sucrose-3-decanoyl-4-isovalerate|MetaCyc: CPD-19026	CCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1OC(=O)CC(C)C	GC|EQ|EQU
cpd34946	(5S)-2,3,5-trihydroxy-5-(hydroxymethyl)cyclohex-2-en-1-one	(5S)-2,3,5-trihydroxy-5-(hydroxymethyl)cyclohex-2-en-1-one	C7H9O5	174.153	Primary Database	OWHGXOODGNBQRG-UHFFFAOYSA-M	-1	0	0	null	0	-87.98	1.7	1:8:15.44;1:9:4.68;1:11:13.55;1:12:14.27	1:8:-3.09;1:9:-7.31;1:10:-7.56;1:11:-4.24;1:12:-3.38	null	null	Name: (5S)-2,3,5-trihydroxy-5-(hydroxymethyl)cyclohex-2-en-1-one; (S)-demethyl-4-deoxygadusol|MetaCyc: CPD-19220	O=C1CC(O)(CO)CC([O-])=C1O	GC|EQ|EQU
cpd34947	reduced coenzyme F420-6	reduced coenzyme F420-6	C49H58N9O30P	1284.013	Primary Database	HPFIKHMESBWRLP-RUNQWZMZSA-F	-8	0	0	null	0	-1089.1	5.5	1:67:3.84;1:73:3.34;1:75:4.56;1:77:4.14;1:79:3.06;1:81:2.69;1:83:3.59;1:86:1.74		null	null	Name: reduced coenzyme F420-6; reduced factor F420-6|MetaCyc: CPD-19646	C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CN1c2cc(O)ccc2Cc2c1[nH]c(=O)[nH]c2=O)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]	GC|EQ
cpd34948	3-hydroxytrichothecene	3-hydroxytrichothecene	C15H22O3	250.337	Primary Database	ICJDGHMOMSQSLB-WATQRLBISA-N	0	0	0	null	0	10000000.0	10000000.0	1:16:14.08	1:16:-3.20;1:17:-3.93;1:18:-4.57	null	null	Name: 3-hydroxytrichothecene; isotrichodermol|MetaCyc: CPD-18408	CC1=CC2OC3[C@H](O)C[C@@](C)(C34CO4)[C@@]2(C)CC1	GC
cpd34949	5,7-diacetamido-3,5,7,9-tetradeoxy-L-glycero-D-galacto-non-2-ulosonate	5,7-diacetamido-3,5,7,9-tetradeoxy-L-glycero-D-galacto-non-2-ulosonate	C13H21N2O8	333.317	Primary Database	ZJOSXOOPEBJBMC-RQBQOESKSA-M	-1	0	0	null	0	-77.71	1.04	1:14:13.38;1:15:12.88;1:16:14.97;1:19:14.32;1:21:3.16;1:22:11.11	1:16:-2.88;1:17:-1.04;1:18:-1.64;1:19:-3.10;1:22:-5.17	null	null	Name: 5,7-diacetamido-3,5,7,9-tetradeoxy-L-glycero-D-galacto-non-2-ulosonate; 5,7-diacetamido-3,5,7,9-tetradeoxy-L-glycero-D-galacto-non-2-ulosonic acid; N, N'-diacetyl-8-epilegionaminate; N, N'-diacetyl-8-epilegionaminic acid; di-N-acetyl-8-epilegionaminic acid; diacetamido-8-epilegionaminate; diacetamido-8-epilegionaminic acid|MetaCyc: CPD-18453	CC(=O)N[C@@H]([C@H](C)O)[C@@H]1O[C@](O)(C(=O)[O-])C[C@H](O)[C@H]1NC(C)=O	GC|EQ|EQU
cpd34950	prochaetoglobosin IV	prochaetoglobosin IV	C32H38N2O3	498.664	Primary Database	WDTVRLZSWNFOOH-CTQYYNJESA-N	0	0	0	null	0	10000000.0	10000000.0	1:5:18.76;1:33:16.17;1:34:14.40	1:35:-5.22;1:36:-2.56;1:37:-4.42	null	null	Name: prochaetoglobosin IV|MetaCyc: CPD-17431	C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@@]23C(=O)/C=C/CC1	GC
cpd34951	beta-D-galactosyl-chenodeoxycholate	beta-D-galactosyl-chenodeoxycholate	C30H50O9	554.72	Primary Database	BRTVMMVBEPKHFJ-QJQBQIMMSA-N	0	0	0	null	0	-295.13	7.42	1:31:15.03;1:32:18.30;1:35:13.19;1:36:14.42;1:37:12.20	1:31:-2.98;1:32:-1.43;1:33:-0.54;1:34:-7.19;1:35:-3.65;1:36:-3.68;1:37:-3.96;1:38:-4.40	null	null	Name: beta-D-galactosyl-chenodeoxycholate|MetaCyc: CPD-19690	C[C@H](CCC(=O)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O	GC|EQ
cpd34952	glycidol phosphate	glycidol phosphate	C3H5O5P	152.043	Primary Database	CUQAEAJXRPDBNM-UHFFFAOYSA-L	-2	0	0	null	0	-266.56	1.84	1:4:1.25;1:6:6.27	1:7:-4.20	null	null	Name: glycidol phosphate|MetaCyc: CPD-21446	O=P([O-])([O-])OCC1CO1	GC
cpd34953	UDP-yelose	UDP-yelose	C20H26N3O19P2	674.382	Primary Database	BEKACXKDEJMBLQ-VHPPXOPFSA-K	-3	0	0	null	0	-561.43	1.51	1:21:12.65;1:22:9.70;1:27:14.12;1:29:13.19;1:30:12.10;1:31:3.36;1:35:2.75;1:37:1.70	1:27:-3.66;1:29:-3.79;1:30:-3.95	null	null	Name: UDP-yelose|MetaCyc: CPD-19697	C[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1NC(=O)CCC(=O)C(=O)[O-]	GC|EQ|EQU
cpd34954	apicidin J	apicidin J	C34H40N5O7	630.719	Primary Database	GQKZQKVIFRYTQN-PFWSVGDOSA-M	-1	0	0	null	0	269.94	4.28	1:27:18.24;1:35:10.73;1:36:11.19;1:37:11.65;1:40:4.14	1:42:-4.25;1:44:-3.38;1:45:-5.32	null	null	Name: apicidin J|MetaCyc: CPD-17961	COn1cc(C[C@@H]2NC(=O)[C@H](CCCCCC(=O)[O-])NC(=O)[C@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC2=O)c2ccccc21	GC|EQ|EQU
cpd34955	thiomarinol E	thiomarinol E	C32H48N2O9S2	668.859	Primary Database	DIZXGLMCRBSVBM-WCCSBUKDSA-N	0	0	0	null	0	-204.11	3.28	1:33:8.74;1:34:14.04;1:35:18.20;1:38:13.51;1:39:14.81;1:40:12.86	1:35:-1.40;1:38:-3.47;1:39:-3.33;1:40:-3.62;1:41:-5.03;1:43:-4.12	null	null	Name: thiomarinol E|MetaCyc: CPD-17954	C/C(=C\C(=O)OCCCCCCCCCC(=O)Nc1c2sscc-2[nH]c1=O)[C@@H](O)[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	GC
cpd34956	rhodamine 123	rhodamine 123	C21H17N2O3	345.377	Primary Database	FCGVBHISQBBIQF-UHFFFAOYSA-O	1	0	0	null	0	3.96	4.45		1:22:7.70;1:23:2.85;1:24:-6.99	null	null	Name: rhodamine 123|MetaCyc: CPD-21216	COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2cc(N)ccc12	GC|EQ
cpd34957	2'-hydroxy 3,6,7,4'-tetramethylquercetagetin	2'-hydroxy 3,6,7,4'-tetramethylquercetagetin	C19H18O9	390.346	Primary Database	JUMXNPKEKATCOD-UHFFFAOYSA-N	0	0	0	null	0	-206.14	3.36	1:20:8.36;1:21:12.52;1:22:7.62	1:20:-6.65;1:21:-5.45;1:22:-5.59;1:24:-4.32;1:25:-4.77;1:26:-6.74;1:27:-5.14;1:28:-5.59	null	null	Name: 2'-hydroxy 3,6,7,4'-tetramethylquercetagetin|MetaCyc: CPD-14861	COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)c(O)c1O	GC|EQ
cpd34958	4-methylpentanoate	4-methylpentanoate	C6H11O2	115.152	Primary Database	FGKJLKRYENPLQH-UHFFFAOYSA-M	-1	0	0	null	0	29.1	0.4	1:8:5.09		null	null	Name: 4-methylpentanoate; isocaproate|MetaCyc: CPD-17493	CC(C)CCC(=O)[O-]	GC|EQ|EQU
cpd34959	N,N,N-trimethyl-1-dodecanaminium	N,N,N-trimethyl-1-dodecanaminium	C15H34N	228.44	Primary Database	VICYBMUVWHJEFT-UHFFFAOYSA-N	1	0	0	null	0	64.62	2.2			null	null	Name: N,N,N-trimethyl-1-dodecanaminium; N,N,N-trimethyldodecan-1-aminium; dodecane-trimethylamine; dodecyl(trimethyl)azanium; dodecyltrimethylammonium; n-dodecyltrimethylammonium|MetaCyc: CPD-14530	CCCCCCCCCCCC[N+](C)(C)C	GC|EQ
cpd34960	(2R)-1,1-dimethylpyrrolidin-1-ium-2-carboxylate	(2R)-1,1-dimethylpyrrolidin-1-ium-2-carboxylate	C7H13NO2	143.185	Primary Database	CMUNUTVVOOHQPW-ZCFIWIBFSA-N	0	0	0	null	0	10000000.0	10000000.0	1:9:3.26		null	null	Name: (2R)-1,1-dimethylpyrrolidin-1-ium-2-carboxylate; D-proline betaine|MetaCyc: CPD-17175	C[N+]1(C)CCC[C@@H]1C(=O)[O-]	GC
cpd34961	5-dehydro-L-gluconate	5-dehydro-L-gluconate	C6H9O7	193.133	Primary Database	IZSRJDGCGRAUAR-LMVFSUKVSA-M	-1	0	0	null	0	-173.06	0.3	1:7:13.94;1:9:12.17;1:10:14.87;1:11:13.21;1:13:3.24	1:7:-3.33;1:9:-3.99;1:10:-3.77;1:11:-4.26	null	null	Name: 5-dehydro-L-gluconate; 5-keto-L-gluconate; L-5-ketogluconate; L-5-oxogluconate|MetaCyc: CPD-14806	O=C([O-])[C@@H](O)[C@H](O)[C@@H](O)C(=O)CO	GC|EQ|EQU
cpd34962	2-(dihydroxymethyl)-2-hydroxy-2H-pyran-3(6H)-one	2-(dihydroxymethyl)-2-hydroxy-2H-pyran-3(6H)-one	C6H8O5	160.126	Primary Database	CCBGJZIXYONESN-UHFFFAOYSA-N	0	0	0	null	0	-160.4	1.31	1:3:19.53;1:8:11.12;1:9:13.05;1:10:8.67	1:7:-7.34;1:8:-4.75;1:9:-4.75;1:10:-5.56;1:11:-4.43	null	null	Name: 2-(dihydroxymethyl)-2-hydroxy-2H-pyran-3(6H)-one; cortalcerone|MetaCyc: CPD-17902	O=C1C=CCOC1(O)C(O)O	GC
cpd34963	isoomphadione	isoomphadione	C15H20O2	232.322	Primary Database	JMDSVFSLIQKRFD-LIEMUPCESA-N	0	0	0	null	0	-17.11	4.0	1:9:17.44	1:16:-5.15;1:17:-7.70	null	null	Name: isoomphadione|MetaCyc: CPD-20162	C[C@H]1C(=O)C=C2[C@@H]1CC(C)(C)C(=O)[C@@H]1C[C@]21C	GC
cpd34964	decylplastoquinone	decylplastoquinone	C18H28O2	276.418	Primary Database	APNQQQRDLMWNLM-UHFFFAOYSA-N	0	0	0	null	0	225.48	2.04		1:19:-7.61	null	null	Name: decylplastoquinone|MetaCyc: CPD-17761	CCCCCCCCCCC1=CC(=O)C(C)=C(C)C1=O	GC|EQ|EQU
cpd34965	2-bromoacetyl CoA	2-bromoacetyl CoA	C23H33BrN7O17P3S	884.436	Primary Database	RNBXHSPQPNFOKA-GRFIIANRSA-J	-4	0	0	null	0	10000000.0	10000000.0	1:34:12.61;1:37:0.92;1:39:5.94;1:40:0.83;1:42:3.27	1:28:4.89;1:29:-7.46;1:30:-1.06;1:34:-3.87	null	null	Name: 2-bromoacetyl CoA; 2-bromoacetyl coenzyme A|MetaCyc: CPD-19601	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CBr	GC|EQ
cpd34966	(+)-7-epi-12-hydroxyjasmonoyl-L-phenylalanine	(+)-7-epi-12-hydroxyjasmonoyl-L-phenylalanine	C21H26NO5	372.44	Primary Database	VDKUVTCFUXVZCC-QLAVEODCSA-M	-1	0	0	null	0	-100.48	1.42	1:22:14.10;1:23:16.79;1:27:3.97	1:23:-2.02;1:24:-7.46;1:25:-1.20	null	null	Name: (+)-7-epi-12-hydroxyjasmonoyl-L-phenylalanine; (+)-7-iso-12-hydroxyjasmonoyl-L-phenylalanine; (+)-7-iso-12OH-JA-Phe|MetaCyc: CPD-19818	O=C(C[C@H]1CCC(=O)[C@H]1C/C=C\CCO)N[C@@H](Cc1ccccc1)C(=O)[O-]	GC
cpd34967	(2E,11Z,14Z,17Z)-eicosatetraenoyl-CoA	(2E,11Z,14Z,17Z)-eicosatetraenoyl-CoA	C41H62N7O17P3S	1049.959	Primary Database	YJKOIKYLHSMLHC-ATRRWJJYSA-J	-4	0	0	null	0	-65.34	3.16	1:51:12.61;1:54:0.92;1:56:5.94;1:57:0.83;1:59:3.27	1:45:4.89;1:46:-7.46;1:47:-1.06;1:51:-3.87	null	null	Name: (2E,11Z,14Z,17Z)-eicosatetraenoyl-CoA; (2E,11Z,14Z,17Z)-icosa-2,11,14,17-tetraenoyl-CoA; (2E,11Z,14Z,17Z)-icosatetraenoyl-CoA|MetaCyc: CPD-14420	CC/C=C\C/C=C\C/C=C\CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
